url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at,processed_review_text,sentiment,sentiment_rating
https://www.amazon.co.uk/dp/B082W5GQ5L,"adidas Daily 3.0 Skate Shoe, Grey, 3 US Unisex Little Kid",Love,My son loves these shoes,Very nice shoes. Got them when they were on sale and they are really nice.,5.0,True,Reviewed in the United States on 5 December 2021,,25943711-1175-5b80-b516-a31291de401b,24/12/2021 02:26:26,nice shoes got sale really nice,positive,5
https://www.amazon.co.uk/dp/B082W5GQ5L,"adidas Daily 3.0 Skate Shoe, Grey, 3 US Unisex Little Kid",Amazon Customer,Comfortable in style,The shoes fit as expected. I bought these for my seven year old son. He loves how comfortable they are. Definitely worth the buy!,5.0,True,Reviewed in the United States on 24 July 2021,,a13c688a-0e9b-532c-81ed-0ee3b394e8ef,24/12/2021 02:26:26,shoes fit expected bought seven year old son loves comfortable definitely worth buy,positive,5
https://www.amazon.co.uk/dp/B082W5GQ5L,"adidas Daily 3.0 Skate Shoe, Grey, 3 US Unisex Little Kid",Ana,Very cute,Kid loves them. Good fit and comfortable.,5.0,True,Reviewed in the United States on 6 October 2021,,9a4d4fdb-fdbc-542f-95ba-4772f0f76043,24/12/2021 02:26:26,kid loves good fit comfortable,positive,5
https://www.amazon.co.uk/dp/B082W5GQ5L,"adidas Daily 3.0 Skate Shoe, Grey, 3 US Unisex Little Kid",Grace,Very comfortable,These shoes fit well and are comfortable.,5.0,True,Reviewed in the United States on 22 September 2021,,64ddb6ba-0379-5e41-b208-9cb5e42f14ef,24/12/2021 02:26:26,shoes fit well comfortable,positive,5
https://www.amazon.co.uk/dp/B082W5GQ5L,"adidas Daily 3.0 Skate Shoe, Grey, 3 US Unisex Little Kid",Kimberly D.,Stylish with a sturdy canvas and a thick sole.,"My son likes it. However he said it's heavy. Other than that, it's a great shoe.",5.0,True,Reviewed in the United States on 31 March 2021,,38b81fd3-0cf8-57a2-b666-33d866d17785,24/12/2021 02:26:26,son likes however said heavy great shoe,positive,5
https://www.amazon.co.uk/dp/B082W5GQ5L,"adidas Daily 3.0 Skate Shoe, Grey, 3 US Unisex Little Kid",Kindle Customer,Awesome!!!,"Brought these for my grandson,  and I'm told it fits him perfectly and he loves them.  He don't ever want to take them off.",5.0,True,Reviewed in the United States on 1 November 2021,,687d93ac-26d6-5526-b554-9148e5f8221e,24/12/2021 02:26:26,brought grandson told fits perfectly loves ever want take,positive,5
https://www.amazon.co.uk/dp/B08T6Q4S7K,"Tom Tailor 2171201 Mid Calf Boot, Cognac, 3.5 UK",K Schliffke,Sehr empfindlich,Die Oberfläche ist sehr empfindlich und sieht nicht lange schön aus wenn man Jungs hat die gerne draußen toben,1.0,True,Reviewed in Germany on 29 November 2021,,a0848945-48c5-54ab-8df2-3c475999ce8b,24/12/2021 02:26:26,die oberfläche ist sehr empfindlich und sieht nicht lange schön aus wenn man jungs hat die gerne draußen toben,negative,1
https://www.amazon.co.uk/dp/B07T83MMD1,"ASICS Women's 1012A699-003_42 Running Shoes, Black, 7.5 UK",ぶんぶんまる,厚底は慣れるまでは慎重に。,厚底とアーチが足を前に出す機能をゆっくり走る時に強く効果を感じますね。ただ初の厚底だったので、走る環境も考えて走らないといけないと思います。いつも通りに走ってしまうと着地不安定となり転倒してしまうかもしれません。転倒して顔面強打、頬骨ヒビ入りましたので、慎重に徐々に慣らしていきましょう。,5.0,True,Reviewed in Japan on 25 April 2021,One person found this helpful,51a26017-6e74-5388-ada0-ab0f361d5043,24/12/2021 02:26:26,,neutral,3
https://www.amazon.co.uk/dp/B07T83MMD1,"ASICS Women's 1012A699-003_42 Running Shoes, Black, 7.5 UK",ゆーこさん,つま先は細めです,23、5は小さすぎたので交換してもらいました。,4.0,True,Reviewed in Japan on 26 April 2020,One person found this helpful,dcf161ec-29aa-5c7d-8e18-5cece9126452,24/12/2021 02:26:26,,neutral,3
https://www.amazon.co.uk/dp/B08TR7B648,"Superfit Breeze Walkers, Blue/Blue 8010, 5 UK Child",natalia84,"Toller Schuh, schlechte Qualität!!!",Eigentlich ein ganz toller und bequemer Schuh von Superfit. Ich weiß nicht warum der Hersteller die Sohle so billig hergestellt hat. Nach ein paar mal anziehen ging die weiße Schukappe schon ab. Sollte bei teuren Markenschuhen ein No-Go sein.,3.0,True,Reviewed in Germany on 20 September 2021,,565fb0ac-9daf-5e1d-8523-db1d0790cd96,24/12/2021 02:26:26,eigentlich ein ganz toller und bequemer schuh von superfit ich weiß nicht warum der hersteller die sohle billig hergestellt hat nach ein paar mal anziehen ging die weiße schukappe schon ab sollte bei teuren markenschuhen ein sein,negative,1
https://www.amazon.co.uk/dp/B08DP1JTPT,"HÖGL Women's Plain Sneaker, White, 6 UK", Edith,Perfekt schuche,Komfort und perfekt schucse,5.0,True,Reviewed in Germany on 10 August 2021,,f9642cb2-1e56-5953-b2f5-10b9fdde3a07,24/12/2021 02:26:26,komfort und perfekt schucse,neutral,3
https://www.amazon.co.uk/dp/B08TR7B648,"Superfit Breeze Walkers, Blue/Blue 8010, 5 UK Child",Marina H.,Fällt schmäler aus,"Ein wunderschöner Lederschuh, der allerdings deutlich schmäler ausfällt. Eigentlich trägt unser Sohn die mittlere Breite, hier handelt es sich eher um die schmale Ausführung. Daher ging der Schuh leider retour. Sehr ungewöhnlich für Superfit",3.0,True,Reviewed in Germany on 15 April 2021,,f6d439cd-a880-539e-bc81-689e69358f8c,24/12/2021 02:26:26,ein wunderschöner lederschuh der allerdings deutlich schmäler ausfällt eigentlich trägt unser sohn die mittlere breite hier handelt es sich eher um die schmale ausführung daher ging der schuh leider retour sehr ungewöhnlich für superfit,negative,1
https://www.amazon.co.uk/dp/B08TR7B648,"Superfit Breeze Walkers, Blue/Blue 8010, 5 UK Child",Andrea G. ,Lieblingsschuh!,Unser Tochter (20 M) zieht diese Schuhe sehr gerne an und läuft damit auch gerne herum.Abgesehen davon ist Farbe/Modell sehr schön!,5.0,True,Reviewed in Germany on 20 June 2021,,45d504ab-c4f0-5980-aa2b-b46a1790ef1e,24/12/2021 02:26:26,unser tochter 20 zieht diese schuhe sehr gerne und läuft damit auch gerne davon ist sehr schön,neutral,3
https://www.amazon.co.uk/dp/B08TR7B648,"Superfit Breeze Walkers, Blue/Blue 8010, 5 UK Child",Amazon Kunde,Top,Beste Schuhe von Superfit generell. Wir sind immer zufrieden und dieser Schuh gefällt mir persönlich sehr gut,5.0,True,Reviewed in Germany on 3 November 2021,,d3552b9d-3e69-5170-b3e8-ba5f1d91c79e,24/12/2021 02:26:26,beste schuhe von superfit generell wir sind immer zufrieden und dieser schuh gefällt mir persönlich sehr gut,neutral,3
https://www.amazon.co.uk/dp/B08TR7B648,"Superfit Breeze Walkers, Blue/Blue 8010, 5 UK Child",Jonny,Toller Kinderschuh,"Super, hochwertiger Kinderschuh. Meine Tochter fährt voll darauf ab.",5.0,True,Reviewed in Germany on 13 September 2021,,93deb0ea-31c3-5543-96b7-3fb9ecbeedbb,24/12/2021 02:26:26,super hochwertiger kinderschuh meine tochter fährt voll darauf ab,positive,5
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",victor hugo leon,Buen diseño,Muy cómodo para el Niño,5.0,True,Reviewed in Mexico on 9 December 2021,,0544d4a4-d76b-5aaa-940b-61da8d6597f3,24/12/2021 02:26:26,muy cómodo para el niño,neutral,3
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",Rachel L. ,Too Hard For My Son To Get On,It’s a tight fit! The top part doesn’t open so it made  it super hard for my son to get the shoe on. We ended up returning the shoes! If #Puma will make it so that the top part can open and then possible Velcro closed or maybe zipper it would be awesome so kids can easily slide their feet in!!,1.0,True,Reviewed in the United States on 14 June 2021,One person found this helpful,d8a7aabc-a96a-5a59-9ba6-4d2bf0228407,24/12/2021 02:26:26,tight fit top part open made super hard son get shoe ended returning shoes puma make top part open possible velcro closed maybe zipper would awesome kids easily slide feet,positive,5
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",Marsha K Flemmings,Good Quality,This product fits well but may not be ideal for a child that has wide feet. The strap across the top has some stretch but it is very thick and does not stretch easily which may make it difficult for a wider foot to get pass that section. The entire shoe is made very well.,5.0,True,Reviewed in the United States on 8 August 2021,,7c5e739a-7f49-55d4-bf39-d1dd329de619,24/12/2021 02:26:26,product fits well may ideal child wide feet strap across top stretch thick stretch easily may make difficult wider foot get pass section entire shoe made well,positive,5
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",Michael Palmer,Tight fit,Difficult to put on. They are too hard.,3.0,True,Reviewed in the United States on 3 May 2021,2 people found this helpful,e8991c38-e069-5a9a-ae3b-8a6b78682e52,24/12/2021 02:26:26,difficult put hard,negative,1
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",Vashti,Son says awesome shoes; mom says go down a size,Son loves them and is willing to double up in sock layers to make fit. Would recommend going a half size down. My son is 4.5 big kids by size measurements but could easily have fit for a long while in a 4,4.0,True,Reviewed in the United States on 20 January 2021,,580afe1d-89f7-5910-9012-1d491d432b22,24/12/2021 02:26:26,son loves willing double sock layers make fit would recommend going half size son big kids size measurements could easily fit long 4,positive,5
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",Lmr1016,Love them,My Grandson loves his Puma's and so do I ❣️,5.0,True,Reviewed in the United States on 22 September 2021,,d6465bbf-8d5d-5456-a5ea-3a2abc3bbc1d,24/12/2021 02:26:26,grandson loves puma,positive,5
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",Cromanion,"great , my son loves it",No complains,5.0,True,Reviewed in the United States on 26 March 2021,,067281f1-ff9f-569e-a733-38ff26fd9699,24/12/2021 02:26:26,complains,negative,1
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",Erick Hernandez Callejas,Apretado de la parte de arriba,Muy lindos pero aprietan de la parte de Arriba,4.0,True,Reviewed in the United States on 8 December 2021,,443ed307-fbfb-5cf4-ba25-269f9218b61a,24/12/2021 02:26:26,muy lindos pero aprietan de la parte de arriba,neutral,3
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",Tiffany Morris,wrong  shoes size came,I order  a size 11 kids size shoes received  and 10 it's very tight on my child foot. elastic  that run across cant expands.  sorry I every purchased  this damn shoes,1.0,True,Reviewed in the United States on 15 February 2021,,a3d47e92-821c-51e7-9907-0bc4fbcf2b5c,24/12/2021 02:26:26,order size 11 kids size shoes received 10 tight child foot elastic run across cant expands sorry every purchased damn shoes,negative,1
https://www.amazon.co.uk/dp/B08KRS9T98,"PUMA EL Rey 2 Slip ON Sneaker, Desert Sage-Gray Violet, 5 US Unisex Big Kid",CR,Producto Original,"Producto original, de buena calidad. Talla justa, Cumplió las expectativas.",5.0,True,Reviewed in the United States on 15 January 2021,,e91b3db2-2244-5fe8-b778-f3f31f3ea826,24/12/2021 02:26:26,producto original de buena calidad talla justa cumplió las expectativas,positive,5
https://www.amazon.co.uk/dp/B01CDY8ULG,Beck Boys Bones Wellington rain boots,Mullemaus,Sehr gute Winterstiefel!,Mein 4- jähriger Sohn liebt diese Stiefel und möchte seine anderen Schuhe nicht mehr tragen. Er hat in den Stiefeln keine Schweißfüße wie in einigen anderen Schuhen. Er läuft sehr gut  darin und hat auch bei eisigen Temperaturen keine kalten Füße. Die Stiefel sind meiner Meinung nach von einer sehr guten Qualität und deshalb etwas schwerer. Meinen Sohn stört das überhaupt nicht. Er kommt perfekt rein und wieder raus (das war bei anderen Stiefeln problematischer). Das Highlight für ihn ist natürlich das blinken. Ich werde die Stiefel auch wohl im nächsten Winter kaufen.,5.0,True,Reviewed in Germany on 10 January 2018,9 people found this helpful,b819671a-8db5-5062-9c47-2f824263fd07,24/12/2021 02:26:26,mein jähriger sohn liebt diese stiefel und möchte seine anderen schuhe nicht mehr tragen er hat den stiefeln keine schweißfüße wie einigen anderen schuhen er läuft sehr gut darin und hat auch bei eisigen temperaturen keine kalten füße die stiefel sind meiner meinung nach von einer sehr guten qualität und deshalb etwas schwerer meinen sohn stört das überhaupt nicht er kommt perfekt rein und wieder raus das war bei anderen stiefeln problematischer das highlight für ihn ist natürlich das blinken ich werde die stiefel auch wohl im nächsten winter kaufen,negative,1
